,russian_title,itm_title,ganers,rating,year,status,Драма,Сверхъестественное,Реинкарнация,Сейнен,Шоу-бизнес,Игры,Повседневность,Уход за детьми,Ияшикей,Гарем,Комедия,Романтика,Школа,Сёнен,Экшен,Военное,Меха,Фантастика,Исторический,Организованная преступность,Антропоморфизм,Работа,Музыка,Сёдзе,Фэнтези,Приключения,Ужасы,Кровь,Спорт,Командный спорт,Психологическое,Триллер,Сёдзе Ай,Боевые искусства,Гэг юмор,CGDCT,Правонарушители,Детектив,Исекай,Вампиры,Культура отаку,Исполнительское искусство,Изобразительное искусство,Демоны,Махо-сёдзё,Медицина,Взрослые сейю,Путешествие во времени,Супер сила,Космос,Удостоено наград,Машины,Пародия,Питомцы,Дзёсей,Любовный многоугольник,Этти,Самураи,Сёнен Ай,Полиция,Игра с высокими ставками,Безумие,Детское,Выживание,Гурман,Обратный гарем,Романтический подтекст,Кроссдрессинг,Идолы (парни),Идолы (девушки),Смена пола
46,Шумиха! Спецвыпуски,Baccano! Specials,"['Экшен', 'Комедия', 'Детектив', 'Исторический', 'Сверхъестественное', 'Организованная преступность']",8.1,2008,Finised,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
47,Ученик чудовища,Bakemono no Ko,"['Приключения', 'Фэнтези', 'Антропоморфизм', 'Исекай']",8.3,2015,Finised,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
48,Истории монстров,Bakemonogatari,"['Детектив', 'Сверхъестественное', 'Романтика', 'Вампиры']",8.3,2009,Finised,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
49,Бакуман,Bakuman.,"['Комедия', 'Романтика', 'Сёнен', 'Драма', 'Культура отаку']",8.2,2010,Finised,True,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
50,Бакуман 2 сезон,Bakuman. 2nd Season,"['Комедия', 'Драма', 'Романтика', 'Сёнен', 'Культура отаку']",8.4,2011,Finised,True,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
51,Бакуман 3 сезон,Bakuman. 3rd Season,"['Комедия', 'Драма', 'Романтика', 'Сёнен', 'Культура отаку']",8.5,2012,Finised,True,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
52,Сквозь бальный зал,Ballroom e Youkoso,"['Спорт', 'Сёнен', 'Исполнительское искусство']",8.2,2017,Finised,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
53,Ура мечте! 3 сезон,BanG Dream! 3rd Season,['Музыка'],8.0,2020,Finised,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
54,Ура мечте! Лайв,BanG Dream! Film Live,['Музыка'],7.7,2019,Finised,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
55,Ура мечте! Лайв 2,BanG Dream! Film Live 2nd Stage,['Музыка'],7.9,2021,Finised,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
56,Ура мечте! Девушки из группы,BanG Dream! Garupa☆Pico,"['Музыка', 'Комедия']",7.8,2018,Finised,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
57,Ура мечте! Девушки из группы 2,BanG Dream! Garupa☆Pico: Oomori,"['Музыка', 'Комедия']",7.7,2020,Finised,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58,Ура мечте! Фильм: Эпизод о Розелии — I,BanG Dream! Movie: Episode of Roselia - I: Yakusoku,['Музыка'],7.7,2021,Finised,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
59,Ура мечте! Фильм: Эпизод о Розелии — II,BanG Dream! Movie: Episode of Roselia - II: Song I Am.,['Музыка'],8.0,2021,Finised,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
60,Ура мечте! Фильм: Пузырящаяся мечта!,BanG Dream! Movie: Poppin' Dream!,['Музыка'],7.9,2022,Finised,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
61,Баракамон,Barakamon,"['Повседневность', 'Уход за детьми', 'Ияшикей', 'Изобразительное искусство']",8.4,2014,Finised,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
62,Выдающиеся звери,Beastars,"['Психологическое', 'Драма', 'Сёнен', 'Школа', 'Антропоморфизм']",7.8,2019,Finised,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
63,Выдающиеся звери 2 сезон,Beastars 2nd Season,"['Психологическое', 'Драма', 'Сёнен', 'Школа', 'Антропоморфизм']",7.8,2021,Finised,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
64,Бек,Beck,"['Комедия', 'Драма', 'Музыка', 'Сёнен', 'Повседневность']",8.3,2004,Finised,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
65,Вельзепуз,Beelzebub TV,"['Экшен', 'Комедия', 'Демоны', 'Школа', 'Сёнен', 'Сверхъестественное', 'Уход за детьми', 'Правонарушители']",7.9,2011,Finised,False,True,False,False,False,False,False,True,False,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
66,Берсерк: Золотой век — Мемориальное издание,Berserk: Ougon Jidai-hen - Memorial Edition,"['Экшен', 'Драма', 'Фэнтези', 'Ужасы', 'Кровь', 'Военное', 'Сейнен', 'Приключения']",7.9,2022,Finised,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
67,Берсерк: Золотой век I — Бехерит властителя,Berserk: Ougon Jidai-hen I - Haou no Tamago,"['Экшен', 'Приключения', 'Фэнтези', 'Военное', 'Сейнен', 'Кровь', 'Драма', 'Ужасы']",7.7,2012,Finised,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
68,Берсерк: Золотой век II — Битва за Долдрей,Berserk: Ougon Jidai-hen II - Doldrey Kouryaku,"['Экшен', 'Приключения', 'Фэнтези', 'Сейнен', 'Военное', 'Драма', 'Ужасы', 'Кровь']",7.9,2012,Finised,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
69,Берсерк: Золотой век III — Сошествие,Berserk: Ougon Jidai-hen III - Kourin,"['Экшен', 'Приключения', 'Фэнтези', 'Военное', 'Сейнен', 'Драма', 'Ужасы', 'Кровь']",8.2,2013,Finised,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
70,Красавица-воин Сейлор Мун,Bishoujo Senshi Sailor Moon / SM,"['Демоны', 'Романтика', 'Сёдзе', 'Махо-сёдзё', 'Фэнтези']",7.7,1992,Finised,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
71,Красавица-воин Сейлор Мун: Кристалл — Апостолы смерти,Bishoujo Senshi Sailor Moon Crystal Season III / Sailor Moon Crystal Season III,"['Демоны', 'Романтика', 'Сёдзе', 'Махо-сёдзё', 'Фэнтези']",7.8,2016,Finised,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
72,Красавица-воин Сейлор Мун: Вечность 2,Bishoujo Senshi Sailor Moon Eternal Movie 2,"['Демоны', 'Романтика', 'Сёдзе', 'Махо-сёдзё', 'Фэнтези']",7.7,2021,Finised,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
